index,문자내용
spam,"[국외발신] 결제완료 1,640,000 승인번호:2905 해외직구"
spam,엄마 나 폰 터치 안 돼서 수리 맡겼어. 이 전화번호로 카톡 추가하고 톡 줘.
spam,[Web 발신] 엄마~지금 바빠? 내 폰이 액정 깨져 수리 맡겼어 ~지금 급히 부탁 있는데 이 번호로 문자 줘
spam,[ez몰] 해외결제 876000원 결제완료
spam,방금 수신한 문자메시지는 해외에서 발송되었습니다.
spam,아빠 나 폰 고장났어 임시용이라 통화는 안되고 문자만 가능한데 확인하면 여기로 답장줘[FW]
spam,아빠 나 폰 고장나서 AS맡겼어 문자 확인하면 여기로 문자해줘~
spam,[ez몰] 해외결제 876000원 결제완료
spam,[Web 발신] 엄마 나 지금 급히 해야 될 거 있는데 폰 액정 깨져서 못하고 있어 문자 확인하면 여기로 바로 답장 줘~
spam,"[요청하신 결제금액]KRW959,000결제 되었습니다"
spam,방금 수신한 문자메시지는 해외에서 발송되었습니다.
spam,아빠 내가 은행에서 인터넷뱅킹한 거야 놀래지 말아
spam,"[국제발신] 결제안내{895,000\}완료.본인아닐시 소비자원문의바랍니다."
spam,"[국외발신] [요청하신 결제금액] KRW 959,000 결제 되었습니다"
spam,"[국제발신] 신청하신 루이비통 아치라이트신발 1,292,000원 완료 "
spam,"[요청하신 결제금액] KRW 959,000 [승인] 되었습니다"
spam,방금 수신한 문자메시지는 해외에서 발송되었습니다.
spam,엄마 나 방금 핸드폰 고장 나서 수리맡겼어 문자 보면 이 번호로 문자 줘~~
spam,아빠~부탁할 거 있어 그러는데 폰 고장이라 통화가 안 돼 지금 이 번호로 카톡 추가하고 톡 줘
spam,"[국외발신] [이베이 승인안내]969,000원 완료 본인신청 아닐시 소비자보호윈으로 문의하세요"
spam,[국제발신] 해외직구 KRW 959.000원 결제완료 인증코드:2110
spam,-해외결제- 승인완료 KRW 959.000 고유번호:8501 
spam,"승인완료 금액:1,640,000원 인증코드:5811 "
spam,[국제발신] 해외직구 KRW 959.000원 결제완료 인증코드:2110
spam,"[국제발신] [ez몰] 해외결제 876,000원 결제완료"
spam,"[국외발신] 사용확인 874,200원 감사합니다."
spam,"[국제발신] LF몰[해외직구] 물품구매완료 12월30일 996,160원 결제완료"
spam,[국제발신] [이베이] 본인인증번호[758566]를 정확히 입력해주세요.
spam,아빠 나 폰 고장 나서 A/S센터에 맡기고 임시용 문자 앱으로 문자하고 있어 부탁 있어서 그러는데 문자 확인되는 대로 답장해 줘
spam,아빠 내가 폰 보험처리 때문에 통신사 인증 받아야 되는데 인증번호 확인이 안 돼서 아빠 폰으로 인증 하나만 받아줄 수 있어?
spam,아니 나 폰 액정 나가서 인중 받을 수 없어서 아빠 폰으로 인증만 받아줘
spam,엄마 뭐해? 나 핸드폰 액정이 나가서 수리센터에 맡기고 전에 내 명의로 만들었던 문자나라로 접속했어. 통화 안 되니까 문자로 하는 거야 급하게 부탁이 있어서 그러니까 문자 보면 답장 줘
spam,나 부탁할 거 있는 게 잠깐 편의점 다녀올 수 있어?
spam,구글키프트카드20만원 4장구매해서 보내줄수있어?
spam,"[국제발신] [타임쇼핑] 해외직구 156.241.129.110 승인번호[96**]입력시 980,000원 결제됩니다."
spam,"[국외발신] 해외물품거래내역 KRW 973,200원 코드번호 35** 정상처리 되었습니다"
spam,[Web발신] 아빠 난데 여기로 문자줘~폰고장났어 ㅠㅠ
spam,"[국외발신] 결제승인내역 KRW 959,000원 승인코드 69** 확인 되었습니다"
spam,"[국제발신] okmall [해외배송] 3월29일 975,000원 해외 결제"
spam,엄마 나 폰 액정이 망가졌어 확인하면 이 번호로 문자줘 ~
spam,"[국제발신] [아마존]승인번호 [636799] 입력시579,000원 결제됩니다.(amazon.com)"
spam,"[국제발신] 승인안내:579,000원 결제완료.(본인아닐시 소비자원으로 신고바랍니다.)"
spam,[국제발신] 해외직구 1.047.420원 결제완료 승인번호:5623 
spam,[제목 없음] 엄마 나 보험 내야 되는데 폰 고장 나서 그러는데 엄마 신용카드로 먼저 결제해도 될까? 이 번호로 카톡 추가해서 문자 줘
spam,아빠 바빠? 나 핸드폰 고장 나서 전화가 안 돼 시간 되면 이 번호로 카톡 추가하고 톡 줘 부탁할 거 있어 ~~
spam,"[국제발신] [주문하신 결제금액] KRW 973,200 접수번호 5*1*"
spam,[제목 없음] 아빠 나야 폰 고장 났어~수리 중이라서 잠시 이 번호 사용 중이야 부탁이 있는데 여기로 문자 줘~
spam,"[국제발신] [해외구매] 1,080,000원 결제완료 03/10 11:35 배송예정"
spam,엄마 나야 폰 액정이 나가서 수리 맡겼어 이 번호로 카카오톡 추가하고 톡으로 말해줘 이거 임시폰이라 그래
spam,[국제발신] 전화번호 바꿨어 내 번호 저장하고 카톡줘 주말인데 같이 밥이나먹자~
spam,[국제발신] 번호변경했어 카톡줘 3월중순쯤 밥이나 같이먹자 카톡해 ㅋㅋ
spam,"[국제발신] 승인안내:369,000원 결제완료.(본인아닐시 소비자원으로 신고바랍니다.)"
spam,엄마 나 폰 액정나가서 AS맡겨놓고 잠시 대리폰으로 문자만 가능해 문자확인하면 여기로 답줘~~
spam,아빠 나 좀 전에 폰 떨어뜨려 액정이 깨졌어 통화안되니깐 여기로 바로 문자줄래 ~~
spam,"[국제발신] 승인안내:969,000원 결제완료.(본인아닐시 소비자원으로 신고바랍니다.)"
spam,"[국제발신] [해외구매] 956,000윈 결제완료 03/05 17:20배송예정"
spam,아빠 난데~ 폰 떨어뜨려서 고장났어 확인하면 여기로 답장좀 줘
spam,좀 전에 통화하다 폰 떨어뜨렸는데 고장나서 수리맡겼어
spam,이 번호는 임시 인터넷으로 가입 한 번호라 전화는 안 되고 문자만 가능해
spam,엄마 시간 되면 나 인증 좀 할 거 있는데 도와줄 수 있어?
spam,[국외발신] KRW 969.420원 결제완료 승인번호:5623
spam,엄마~ 나 폰 액정 땜에 a.s 맡기고 임시용 문자 폰으로 문자했어~ 엄마 이 번호 통화 안 돼 확인되는 대로 문자 줘~
spam,엄마 지금 바빠? 내 폰 액정 깨져서 센터에 맡기고 임시폰 받았어... 통화는 안 되고 문자만 가능해 문자 확인되면 답장 줘...
spam,"[국제발신] 02/21 해외직구 1,640,000원 결제완료 해외배송,물품수령 물품조회 및 취소요청."
spam,[국외발신] KRW 874.000원 결제완료
spam,"[국제발신] pay쇼핑 1,047,420원 결제완료"
spam,"[국외발신] pay쇼핑 1,047,420원 결제완료"
spam,"[국제발신] 신청하신 LG 넷플릭스티비 1,590,000원 구매완료 되였습니다"
spam,[국외발신] [GL몰] 해외승인 969000원 결제완료 
spam,"[국외발신] 결제하신 금액 KRW 959,000 정상처리 되었습니다 "
spam,엄마 나 폰 고장 나 수리 맡겨놓고 잠시 대리폰으로 문자만 가능해 문자 확인하면 여기로 답 줘~~
spam,폰 보험처리 가능한데 지금 폰 인증이 안돼서 그러는데 먼저 엄마 명의로 보험처리해도 괜찮겠어?
spam,아빠 나 지금 폰 고장 전화먹통됐어 지금 폰 수리 맡겼어 급히 부탁 있어 여기로 바로 답장 줘~
spam,"[국제발신] [해외결제 ] [KRW 876,000원]결제완료"
spam,[국제발신] [GL몰] 해외승인 969000원 결제완료 
spam,"[국제발신] 요청하신 결제금액 KRW 959,000 승인완료 되었습니다"
spam,[국제발신] 번호바꿨어 주말에 밥먹자 카톡으로해 친구
spam,"[국제발신] [해외결제] 승인번호:[8**2] [KRW 980,720원]"
spam,"[국제발신] [요정하신 결제금액] KRW 959,000 결제 되었습니다"
spam,엄마 나야~폰 액정이 깨져서 수리보냈어ㅠㅠ 이 번호로 카톡 추가하고 톡 줘
spam,"아빠~내 폰이 땅에 떨궈 전원 안 켜져~지금 수리 맡겼어~부탁 있는데, 이 번호로 문자 줘~"
spam,아빠~폰 보험 신청해야 되는데 아빠 명의로 먼저 신청해 줘~할 줄 모르면 내가 해놓을게~
spam,아빠 주민등록증 앞면 신용카드 앞면.뒷면  사진찍어 보내줘 ~
spam,엄마 바빠? 나 폰 고장 나서 as 맡기고 인터넷 문자하는 중ㅜㅜ인터넷 폰이라서 통화 안 되고 요금도 많이 빠지니까 카톡으로 이 번호 추가하고 톡 줘~새로 만든 카톡이야
spam,"엄마 나 휴대폰 고장 나서 가까운 센터에 수리 맡기고 문자나라에서 보내는 거야, 전화는 안 되니까 문자 줘~"
spam,엄마 나 폰 고장이라 매장에 맡기고 문자나라 일회용 번호로 문자 보내고 있어 문자나라 일회용 번호라 문자만 가능해 문자 보면 문자 좀 줘
spam,나 핸드폰 망가져서 컴으로 올랐어
spam,아빠 지금 어디?
spam,엄마 나 폰이 고장나 컴퓨터로 연락했어
spam,엄마 바빠?
spam,엄마 나 부탁 하나만 해도 될까?
spam,다름이 아니라 제가 지금 급히 송금할 곳이 있는데 제 통장은 공인인증 때문에 송금할 수가 없어서 그러는데 이모께서 혹시 먼저 송금해 줄 수 있다 해서요
spam,가능하시면 제가 이따 6시전으로 다시 돌려드릴게요
spam,작은아빠 바쁘세요 ?
spam,저 부탁하나만 해도 될까요 ?
spam,아빠~ 나 휴대폰 먹통 돼서 컴퓨터로 통신사 사이트에서 임시번호 받았어. 이 번호 저장하고 카톡 추가하고 톡 줘 ~ 급 급 급
spam,"[해외구매] 987,430원 결제완료 주문하신 물품은 14일이내 배송예정입니다 "
spam,방금 수신한 문자메시지는 해외에서 발송되었습니다.
spam,아빠 난데 지금 폰이 고장 나서 매장에 수리 맡기고 인터넷 앱으로 문자하는 거야 문자 확인하면 여기에 바로 문자 줘.~
spam,[국제발신] 나 폰 번호 바꿨어~ 내 번호 저장하고 카톡 줘 주말에 밥이나 먹게 연락해
spam,액정이 터치가 안돼서 수리 맡겼어
spam,엄마 지금 뭐하고 있어 바빠?
spam,아빠 저예요. 핸드폰 액정이 나가서 지금 피씨용어플로 하고있어요. 문자확인되면 여기로 문자주세요.
spam,엄마 나 폰 액정이 망가져서 수리점에 맡기고 문자보내 문자 확인하면 여기로 답장해줘~
spam,지금 폰 수리 비용 때문에 보험 환급 신청해야 하는데 폰 수리 맡겨서 신청할 수가 없어 신청하려면 수리 비용 얼마 안 나오거든 가족 명의로 신청해야 하는데 도와주면 안 될까?
spam,아빠 뭐해 바빠? 나 핸드폰 고장 났어 전화가 안 돼 시간 되면 이 번호로 카톡 추가하고 톡 줘 부탁 있어 ~
spam,엄마 나 보험 내야 되는데 폰 고장 나서 그러는데 엄마 신용카드로 먼저 결제해도 될까? 이 번호로 카톡 추가해서 문자 줘
spam,아빠 나 핸드폰 고장 나서 지금 수리 맡기고 임시번호로 컴퓨터로 문자하고 있는데 문자 들어갔어? 보면 답장 좀 줘 아빠
spam,떨어뜨렸는데 폰 고장 나서 수리 맡겼어 이건 임시 가입 한 번호라 문자만 가능해 아빠 시간 되면 나인증 좀 할 거 있는데 도와줄 수 있어?
spam,엄마 나 지금 폰 액정 나가서 A/S센터 맡겨놓고~인터넷 메시지로 문자하는데 문자 확인하는 대로 여기로 답장 줘
spam,엄마 나 폰 먹통 돼서 수리 맡겼어 급히 부탁할 거 있어서 그러는데 이번 호로 카톡 추가하고 톡 줘.
spam,아빠 나 핸드폰 수리 맡겼어 이 번호는 잠깐 쓰는 번호라 통화 안 돼 여기로 문자 줘
spam,엄마 나 폰 고장 나서 통화 안 돼서 문자로 했어 확인하면 이번 호로 문자 줘
spam,[국제발신] 전화번호 바뀌었어 내 번호 저장하고 카톡 줘 주말인데 같이 밥이나 먹자~
spam,아빠 나 폰 고장나서 PC로문자중인데 부탁 할 거 있어 .여기로 문자줘
spam,[국제 발신] 번호 변경했어 카톡 줘 3월 중순쯤 밥이나 같이먹자 카톡 해 ㅋㅋ
spam,엄마 나 폰 액정 나가서 AS 맡겨놓고 잠시 대리 폰으로 문자만 가능해 문자 확인하면 여기로 답 줘~~
spam,엄마 내 꺼 폰 고장 나서 지금 이 번호로하고 있어 여기로 답장해 줘
spam,아빠 나 xx 폰 액정 깨져서 A.S 맡기고 임시폰 대리 받아 연락했어 통화 안 되니까 문자 확인하면 답장 줘
spam,아빠 나 폰 수리 맡기고 임시폰받았어~ 문자 확인되면 답장 부탁해
spam,"[국외발신] [해외승인] [960,520]원 승인완료"
spam,아빠~핸드폰 고장 나서 수리 중이야 부탁할 거 좀 있어 그러는데 이 번호로 카톡 추가하고 톡 줘
spam,"[국외발신] 02/21 해외직구 1,640,000원 결제완료 해외배송,물품수령 물품조회 및 취소요청. "
spam,엄마 나 폰 고장 나서 수리 중이야 통화 안 되니까 이번 호로 톡 줘 급히 부탁할 거 좀 있어..
spam,"아빠 나 폰 고장났어, 부탁이 있어 문자 확인하면 답장줘..[FW]"
spam,온라인으로 액정보험가입할려고 하는데 액정때문에 폰인증 확인 안돼  아빠 대신 인증받아줄수있어?
spam,아빠 나야 휴대폰 고장나서 수리맡겼어 확인하는대로 여기로 문자줘~
spam,아빠 나 폰 수리맡기고 급히 부탁 할 거 있는데. 이 번호로 카톡 추가하고 톡줘
spam,아빠 나 부탁 하나만 해도 돼?
spam,아빠 바빠? 나 폰 고장 났어 지금 매장 아저씨 폰으로 잠깐 문자 중인데 시간 되면 카톡 추가해 줘 카톡 아이디 176014
spam,"[Web발신] 상품: 웅진코웨이 정수기 1,370,000원 결제 완료 이용해주셔서 감사합니다. "
spam,아빠 나 폰 고장 나서 통화가 안 되니깐 이 번호로 카톡 추가하고 말 남겨줘 급하게 부탁 있어
spam,"<NH농/협>서민지원팀! 12개월_7%확정! 1000만사용 월58,000원으로 최대 4천이용가능함"
spam,"[Web발신] [M 페이] 385,000원 승인완료"
spam,엄마 바빠? 지금 핸드폰 액정 나가서 매장에 맡기고 컴퓨터로 카톡 하고 있어 지금 폰 없어 엄마밖에 연락이 안 돼서 그래 가까운 편의점에 가서 문화상품권 3만 원권 20장 구입해 줘
spam,엄마 나 폰 고장이라 수리맡기고 지금 수리센터 아저씨 폰으로 문자하고있어 부탁 할 거 있는데 문자줘~~
spam,엄마 뭐해? 나 폰고장나서 카톡새로했어 친구추가해줘
spam,석천아 바빠? 핸드폰 액정 나가서 매장에 수리맡기고 급한대로 컴퓨터에서 카톡을줬어
spam,엄마 나 폰 고장나서 수리 맡기고 컴퓨터로 문자하고 있어 급해 전화는 안되니깐 하지 말고! 지금 편의점으로 가서 XX기프트 카드 구매해서 번호 불러줄 수 있어?ㅠㅠ
spam,엄마 다름아니라 지금 구글기프트권이 필요한데 엄마 대신먼저 구매해줄수있어? 나지금 밖에 나갈수 없는 상황이라 그래
spam,해외인증 95** USD799$ 결제완료
spam,엄마 나 폰 고장나서 수리맡기고 임시톡으로 문자한거야 이 번호로 카톡추가 하고 톡줘
spam,아빠. 나 폰액정 깨졌어요. 지금 수리 맡겨서 문자 밖에 안돼. 급한일 있으니깐 문자 보면 답장줘
