"index	문자내용",,,
"ham	50개 17.820원",,,
"ham	5%쿠폰이 어딧어요 ㅠㅠ 구매하고싶ㅇㄴ데 ",,,
"ham	카드혜택 아닌가요",,,
"ham	154가 안나와서요 ㅠㅠㅠ",,,
"ham	사진",,,
"ham	허. 심각하네요;;",,,
"ham	ㅁㅊ",,,
"ham	헐",,,
"ham	헐",,,
"ham	사진",,,
"ham	아까 저녁에 이런게오긴했어요 여긴",,,
"ham	헉 심각하다",,,
"ham	헉 ㅠㅠㅠㅠ남한산성",,,
"ham	야경 이뿐곳인데",,,
"ham	사진",,,
"ham	헉",,,
"ham	@카드값 ",,,
"ham	159나오는디 ㅠㅠㅠㅠㅠ",,,
"ham	154가안나오ㅓ용으으",,,
"ham	어 그러네여ㅡㅡ",,,
"ham	남한산성쪽이에요?",,,
"ham	오늘 산불 많이나내여 ㅜㅜ",,,
"ham	159로 뜨는게 맞고요",,,
"ham	154라고 써있는건 청구할인이라서 그래요",,,
"ham	실제 청구는 154만임",,,
"ham	엥 159가 청구예상으로뜨는데요 ㅠㅠㅠ",,,
"ham	사진",,,
"ham	사진",,,
"ham	아.저 카드로 결제해야 되는거면",,,
"ham	카드혜택인거네요",,,
"ham	네 그렇죠 ",,,
"ham	국민카드 154만원.",,,
"ham	아하",,,
"ham	그럼 159이네요.",,,
"ham	.",,,
"ham	남한산성이",,,
"ham	어디에여?",,,
"ham	서울이에염?",,,
"ham	국카라고계속 말햇는데;",,,
"ham	아무 국민카드인줄알았어요",,,
"ham	근데 이거 사전예약혜택 가격이랑  벌써 크게 차이 안나네요ㅠㅠ",,,
"ham	159만도 싸긴 싸네요",,,
"ham	다른 모델이지만.참 삼성이 가격이 방어가 안되네요",,,
"ham	보통 200넘던데",,,
"ham	전 그냥 북2프로 기본으로 했어요",,,
"ham	사진",,,
"ham	ok캐쉬백 경유해서 구입했네요 3.5적립",,,
"ham	감사합니다",,,
"ham	사진",,,
"ham	환영합니다???? ",,,
"ham	막상 눌러보면 그가격아니에요",,,
"ham	안녕하세요 저는 다른방이 더 맞는거같네요",,,
"ham	혹시 릴레이핫딜 이란건 뭔가요",,,
"ham	올웨이즈 거의 전용방이요",,,
"ham	대부분 글이 올웨이즈라고 보시면 되요",,,
"ham	올웨이즈 뜻을 몰라서요 ㅠ",,,
"ham	어플 설치하세요",,,
"ham	올웨이즈 어플이요",,,
"ham	쇼핑 어플이예요",,,
"ham	아 어플이름이군요^^ 감사합니다",,,
"ham	이름이 올웨이즈",,,
"ham	제주도는 배송비 나올것 같은데",,,
"ham	맞아영 ㅠㅠ 또르륵 ",,,
"ham	지금 오븐형에어프라이어 핫딜 정보 있을까요? 이제 막 어와서",,,
"ham	환영합니다???? ",,,
"ham	그러믄유 ~! 공손하게 인사드립니다",,,
"ham	",,,
"ham	사진 4장",,,
"ham	앞이 아파트인데 . 와 무섭겠다",,,
"ham	헐",,,
"ham	안녕하세요",,,
"ham	큰피해가 없길 ㅠㅠ",,,
"ham	헐 지역이 어디신가요",,,
"ham	저 앞 아파트 진짜 무섭겠다",,,
"ham	샵검색 : #하남 위례 남한산성",,,
"ham	https://www.donga.com/news/article/all/20220404/112693058/2",,,
"ham	□ 산림청 중앙산불방지대책본부는 4월 4일 19시 43분 경기도 하남시 학암동 산 105-7 일원의 공사장 인근에서 산불이 발생하여 진화중이라고 밝혔다.",,,
"ham	포레자이 아파트인데",,,
"ham	이모티콘",,,
"ham	사진",,,
"ham	주민 불안할듯요",,,
"ham	술 커피요ㅎ",,,
"ham	자 이제 핫딜을 찾아 달려볼까요",,,
"ham	커피2억이믄 좋쥬",,,
"ham	이모티콘",,,
"ham	떡볶이도요ㅎ",,,
"ham	라면도 가능이요ㅎ",,,
"ham	3840원 (5개까지 가능)",,,
"ham	15.900원 무배",,,
"ham	탄산음료",,,
"ham	와저거 다 가능",,,
"ham	얏호님 평소에 머 먹고 사십니까? ㅋ",,,
"ham	저는  탄산은 포기힘던데ㅠ",,,
"ham	",,,
"ham	16.820원 무배",,,
"ham	커피는 즐겨먹긴한데.",,,
"ham	2억이면 안먹어도",,,
"ham	",,,
"ham	커피가능????",,,
"ham	술 곱창 가능",,,
"ham	근데 저거 포기해도 돈 주는 사람 없다는거 ㅋ",,,
"ham	ㅜㅜㅜㅜ",,,
"ham	구래서 포기 안하고 먹능다능거",,,
"ham	이모티콘",,,
"ham	이모티콘",,,
"ham	3개 4050원",,,
"ham	이모티콘",,,
"ham	해보고싶다",,,
"ham	ㅋ",,,
"ham	이모티콘",,,
"ham	ㅋ",,,
"ham	사둘가? ",,,
"ham	ㅋ",,,
"ham	@잼니 ㄱㄱㄱ 임신테스트기 ㄱㄱ",,,
"ham	둘째?",,,
"ham	사놔용 ",,,
"ham	조이형 몬산닼ㅋ",,,
"ham	째 요새 몸이 안좋데요",,,
"ham	리형 이마짚기ㅋ",,,
"ham	성모마리아가 아니라솤 ㅠ",,,
"ham	ㅋ",,,
"ham	옙…???;;;;;",,,
"ham	아앜?",,,
"ham	둘째 원한다",,,
"ham	잼니 투를 원한다",,,
"ham	읍어여",,,
"ham	임테기사서 언능 해보시라네요 ㅋ",,,
"ham	",,,
"ham	수달 어머니 가즈아~~",,,
"ham	국가유공자셔",,,
"ham	수달어머니 ",,,
"ham	모온산ㄷ",,,
"ham	수달어머니가 누구지?",,,
"ham	이싸람가 ㅠㅇ ㅠ왜그래여",,,
"ham	너무 임티가 ",,,
"ham	??",,,
"ham	현웃터지는중",,,
"ham	저요…",,,
"ham	ㅋ",,,
"ham	삭제된 메시지입니다.",,,
"ham	얘가",,,
"ham	생선을 좋아해서 ㅠㅠ",,,
"ham	수달이에여",,,
"ham	사진",,,
"ham	아고 귀여워라ㅠㅠ",,,
"ham	눈으로 심한 욕 중",,,
"ham	아고 귀여버려",,,
"ham	한명 더 갑시다",,,
"ham	너임마 너이새기 나 졸려",,,
"ham	국가 이바지 합시다",,,
"ham	구만 움지겨",,,
"ham	잼니 어무이",,,
"ham	환영합니다???? ",,,
"ham	ㅋ",,,
"ham	울잼니가 또  강아지 조아하는데 ㅋ",,,
"ham	아뇨 전 착한일 안할겁니다",,,
"ham	사진",,,
"ham	뒷통수투척",,,
"ham	??공지 읽어주시고 하트꾹?",,,
"ham	앜",,,
"ham	언녕하세요~",,,
"ham	잼니강아지 엄청 좋아하는데",,,
"ham	사진",,,
"ham	까지 쫓아가는데 ㅠㅠ",,,
"ham	그녀는 또 뻗엇다고 한다한다한다아아",,,
"ham	샵검색 : #식목일 공휴일",,,
"ham	광주 살어유?",,,
"ham	수달어머니 수달이 너무 귀여워요",,,
"ham	전 구미살아유",,,
"ham	하하 감사해여 ㅠㅠ",,,
"ham	헉 안대겟당 ",,,
"ham	어휴 광주살면.에서 살아요 아주",,,
"ham	애 엄청 조아하는 푸 두마리",,,
"ham	우리 이모에 잇는디",,,
"ham	마자여 광주살면",,,
"ham	사진",,,
"ham	에몽이언니가서",,,
"ham	안갈꺼같아요 그런말하지마여",,,
"ham	그댁과 가까워유 ㅋ",,,
"ham	눌러붘을거에요",,,
"ham	인생편하게사는애",,,
"ham	",,,
"ham	밥줘",,,
"ham	오므오므 이보라",,,
"ham	이러고 ㅋ",,,
"ham	ㅋ",,,
"ham	이모티콘",,,
"ham	크래미뚝딱먹구 뻗어잇네요 ",,,
"ham	우리 이모 아파트에서",,,
"ham	푸 두마리 키우능거 보교",,,
"ham	내일 점심 떡볶이 각이다",,,
"ham	내가 그짝 사는 광주분를 존경하게 대엇음",,,
"ham	귀욤~~~",,,
"ham	이모티콘",,,
"ham	저아는동생응 5마리ㅜ키우던데여 뭐 ㅋ",,,
"ham	절라 시크러유 그 푸 두마맄",,,
"ham	진자 대단",,,
"ham	와 존경스러움",,,
"ham	걔네딥에ㅜ놀러가고싶은데",,,
"ham	걔네 강아지가 아기싫어항다고",,,
"ham	아니 그  주변에 사는 이웃님",,,
"ham	@잼니  우리 고양이한마리랑 강아지 한마리 키울래?",,,
"ham	하데여…글서 못갓쥬 ㅠㅠ",,,
"ham	",,,
"ham	환영합니다???? ",,,
"ham	어때?",,,
"ham	아뇨……",,,
"ham	단 한번도 머라 한 적이 읍대유",,,
"ham	??공지 읽어주시고 하트꾹?",,,
"ham	저랑 잼니랑 카드값이랑",,,
"ham	셋을 키워주세욬ㅋㅌ",,,
"ham	ㅋ",,,
"ham	푸핳",,,
"ham	@카드값 야야 .. 너희마눌님이 너를 키우래 ",,,
"ham	어떻게생각하니?",,,
"ham	우리 이모부가 택시 운전 하셔서",,,
"ham	@카드값 ",,,
"ham	사진",,,
"ham	시골 길 가다 유기견 데려와 ",,,
"ham	에몽이언니 부려먹자!!!!",,,
"ham	https://m.cafe.daum.net/copdhot/M28g/102?q=%ED%98%B8%ED%9D%A1%EA%B3%A4%EB%9E%80&",,,
"ham	키우신건디",,,
"ham	@카드값  대답",,,
"ham	둘째는 산만해여 엄청 짖고",,,
"ham	안녕하세요??",,,
"ham	이모티콘",,,
"ham	근데 어터케 머라고 안 할수 잇지?",,,
"ham	@잼니 말안하심 ㅋㅋㅋㅋ 싫다는거네",,,
"ham	@도라에몽 주머니 한달에 300줘",,,
"ham	만원",,,
"ham	광주에는 부처님만 사시나?",,,
"ham	안냐세영",,,
"ham	나두 300줘요!!!",,,
"ham	잼니는 애기니깐 600줘요",,,
"ham	둘다 300원 줄께",,,
"ham	인사하는 사이에 가셧붓네",,,
"ham	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",,,
"ham	또륵",,,
"ham	잼니는 600원 주고",,,
"ham	됐네 ",,,
"ham	힣",,,
"ham	;언닠ㅋㅋㅋ근데",,,
"ham	쟤 감당되여??ㅋㅋㅋㅋ",,,
"ham	@카드값 애?",,,
"ham	옙",,,
"ham	에몽아 밥",,,
"ham	애미야 국이짜다",,,
"ham	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",,,
"ham	어? 지고살거같은데",,,
"ham	한대 맞으면 날라갈꺼 같어",,,
"ham	요세 카드값",,,
"ham	쌘캐 됫어요",,,
"ham	그래?",,,
"ham	옙….진자",,,
"ham	온몸이",,,
"ham	딱딱",,,
"ham	야야 좋은방법 있어 ...",,,
"ham	우리 오늘부터 거리두기 하자  ",,,
"ham	삼천원",,,
"ham	이롬 황성주 박사의 과채습관 퍼플/옐로우 140ml * 24팩 외 5종 택1",,,
"ham	(광동 직영) 흑미차 1.5L 12PET (유통기한: 22년 4월 14일) 출처 : 브랜드스토어 > 광동제약 직영스토어 | 네이버 브랜드스토어",,,
"ham	3330원",,,
"ham	사진",,,
"ham	https://link.coupang.com/re/CSHARESDP?lptag=CFM25990039&pageKey=42761224&itemId=154915108&vendorItemId=3361869347",,,
"ham	2개 2430원",,,
"ham	4월 30일까지 사용",,,
"ham	코로나19 자가검사키트 ‘6000원 가격 제한’ 5일 부터 해제 현재 개당 6000원으로 지정된 신종 코로나바이러스 감염증(코로나19) 자가검사키트 판매 가격이 5일부터 해제된다. 앞으로 약국·편의점은 원하는 가격에 자가검사키트를 판매할 수 …",,,
"ham	https://link.coupang.com/re/CSHARESDP?lptag=CFM25990039&pageKey=329311995&itemId=1052882269&vendorItemId=5521360482",,,
"ham	숟가락 젓가락세트 3000원",,,
"ham	http://news.imaeil.com/page/view/2022040420560152551",,,
"ham	유아 (어린이) 아연16",,,
"ham	5500원 ",,,
"ham	https://link.coupang.com/re/CSHARESDP?lptag=CFM25990039&pageKey=126810&itemId=234025&vendorItemId=3012948490",,,
"ham	3840원",,,
"ham	할!!!",,,
"ham	위례지금 난리에요 ㅍ",,,
"ham	ㅠㅠ",,,
"ham	사진 2장",,,
"ham	또 산불인가요??",,,
"ham	네 ㅠㅠ 요새 불 너뮤 나네요",,,
"ham	무슨일이에요??? 뉴스 못봤는데요",,,
"ham	4940원",,,
"ham	와…심각한대요 ㅠㅠㅠ",,,
"ham	사진",,,
"ham	네오님 조심하셔요 ㅠㅠ",,,
"ham	https://www.donga.com/news/article/all/20220404/112693058/2",,,
"ham	남한산성에 불 난거같아요",,,
"ham	헐.....................",,,
"ham	이번엔 남한산성이라뇨..ㅠㅠ",,,
"ham	환영합니다???? ",,,
"ham	이모티콘",,,
"ham	앗! 저도 구미살아요!",,,
"ham	저두 구미살지유",,,
"ham	우왕",,,
"ham	전국 숙박할인권 7일부터 발급…최대 3만원 지원",,,
"ham	기상청 서울 벚꽃 개화..지난해보다 11일 늦어",,,
"ham	아 ㅠㅠㅠ",,,
"ham	톡게시판 '글 공유': ?공지 : 새로 오신 분 필독해 주세요!",,,
"ham	부산갈때쓰야지",,,
"ham	환영합니다???? ",,,
"ham	졸린 라이언님 어서오세요~~",,,
"ham	https://store.houseapp.co.kr/goods/80194?goodsNo=80194&in=nl&hsid=2A47D8CE95175FFF587D24EEB0029F24&popup=up",,,
"ham	안녕하세요 반갑습니다",,,
"ham	3560원",,,
"ham	이분 나가셨나염",,,
"ham	넵",,,
"ham	아하..",,,
"ham	@도라에몽 주머니 ",,,
"ham	여기가 네이버는아닌디",,,
"ham	언니",,,
"ham	참을성이없넹",,,
"ham	누구언니?",,,
"ham	그 젤리로 공기놀이 해보셧나요",,,
"ham	...",,,
"ham	너나해 ",,,
"ham	ㅋㅋㅋㅋ",,,
"ham	단호",,,
"ham	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",,,
"ham	애 이상해졌어...",,,
"ham	어려워요",,,
"ham	방금 1개잡움ㅋㅋㅋ",,,
"ham	@카드값 너의마눌님왜그냐 ...",,,
"ham	젤리로 공기놀이 한데 ...",,,
"ham	이상해 ",,,
"ham	….",,,
"ham	놀사람이없어져서그런가",,,
"ham	옙 ㅠㅠㅠ",,,
"ham	잼니도 자궁…",,,
"ham	그럼 잼니 깨워 ...",,,
"ham	헉 안되요",,,
"ham	샵검색 : #단호박",,,
"ham	이모티콘",,,
"ham	3670",,,
"ham	@잼니  내가 젤리 먹으라구 맛있다고 추천했지 내가 뭘 공기놀이 하라구 했어 ...",,,
"ham	이모티콘",,,
"ham	사진",,,
"ham	사진",,,
"ham	잉어킹 팔면 얼마 받을 수 있나염..",,,
"ham	@페라이트 ",,,
"ham	봣을ㄸ",,,
"ham	봣을때",,,
"ham	어떤느낌 드는지부터 먼저 설명해주세요",,,
"ham	씰",,,
"ham	손톱으로 그렇게 면안되염",,,
"ham	손톱자국나여",,,
"ham	이모티콘",,,
"ham	ㅋㅋㅋ",,,
"ham	손톱자국나면 -50% 하락",,,
"ham	페라님 저 오늘  근처 편의점 갓고든요",,,
"ham	슬쩍 요즘 안면트는 즁이라",,,
"ham	ㅋㅋㅋㅋㅋㅋㅋ?ㅋ?ㅋ?ㅋ?ㅋ?ㅋ?",,,
"ham	손톱 자국 안나쒀염",,,
"ham	쓸모없어보여요 ㅋㅋㅋㅋ?ㅋ?ㅋ?ㅋ?ㅋ?ㅋ?",,,
"ham	바나나킥 두봉지 꿀꽈베기 한봉지 사믄서",,,
"ham	스을쩍 무러밧더니",,,
"ham	편의점 사장님이 아주머니신데",,,
"ham	말씀하시길",,,
"ham	서울에서도 사러와요 ",,,
"ham	구러시길래 여까지요? 여기 엄청 시골인데?",,,
"ham	그랫도니",,,
"ham	뭐 재미난거 없나요",,,
"ham	환영합니다???? ",,,
"ham	여기도 어오는 시간 맞춰 아주 대기타다 같이 어와 확인한다고",,,
"ham	어서오세요 ~~",,,
"ham	한두개 어올가 말가인데",,,
"ham	워..",,,
"ham	정답!",,,
"ham	개봉한거니까",,,
"ham	한 1500~2천원",,,
"ham	거서도 없는데 여긴 잇겟냐고",,,
"ham	안녕하세요!!",,,
"ham	이모티콘",,,
"ham	그래서 스을쩍 아예 없겟죠? 햇더니 스을쩍도 안통하는 단호박 사장님 ㅋㅋ",,,
"ham	공치고 . 왓네요 ㅋ",,,
"ham	ㅋㅋㅋ?ㅋ?ㅋ?ㅋ?ㅋ?ㅋ?",,,
"ham	참내.....왜 설명을 그렇게 하시지...??",,,
"ham	관심도 없다가 조카 연락받고 구해볼가 햇더니 ㅌㅋ",,,
"ham	그럼 있는편의점 찾아오면 여기도 잇는거냐고 하죠",,,
"ham	장난치나 아지매",,,
"ham	핫소스팡 에 쳐박아두다가",,,
"ham	유통기한 지났어윰 ㅋㅋ?ㅋ?ㅋ?ㅋ?ㅋ?ㅋ?",,,
"ham	환영합니다???? ",,,
"ham	ㅋㅋㅋ 저 동네 주민이라 글케 못햐요 여기 엄청 좁아솤ㅋㅋㅋ",,,
"ham	치클님 어서오세요 ~",,,
"ham	그랫다간 아줌마 입방앜ㅋㅋㅋ",,,
"ham	안녕하세용",,,
"ham	미리 빼돌려 단골 주는 뉘앙스가 가득 ㅋㅋㅋ",,,
"ham	공지확인해주시고~ 정보 많이많이 얻어가셔요~~^^",,,
"ham	다른편의점이니 물어보는거지",,,
"ham	울동네 편의점 하나라 걍 포기하고 내일 새고 하려구요 ㅋ",,,
"ham	원래 서비스업이 그렇지요",,,
"ham	ㅎㅎ",,,
"ham	빡신일이 생기면 빡시고",,,
"ham	글츄 ㅋ",,,
"ham	그에 맞춰 나가는게 서비스업이지",,,
"ham	울 편의점은 인당 하나로 제한했어유 ㅋ큐ㅠㅠㅠ",,,
"ham	디기 말투가",,,
"ham	포켓몬빵 대란때문에 힘순 잇어도",,,
"ham	말을 저리하면 손님이 빡치죠",,,
"ham	내가 너 줄거같냐?",,,
"ham	그니까요",,,
"ham	이런식 ㅋㅋㅋ",,,
"ham	요새 아주",,,
"ham	판매상가",,,
"ham	환영합니다???? ",,,
"ham	걍 웃고 나왓어요 ㅋㅋ",,,
"ham	역갑질에다 기고만장",,,
"ham	 앞에 주인아저씨가 상가 짖는다 해서",,,
"ham	저야 아쉬울거없지만",,,
"ham	어떤 글보니",,,
"ham	쥐에스나 어와라 하는 즁요 ㅋㅋ",,,
"ham	맨날 공치는곳에 오늘도 가서",,,
"ham	그전에 나갓다고하는바람에",,,
"ham	기다리는데",,,
"ham	또 좀전에 다 나갓다고해서 나가는데",,,
"ham	차가어오더랍니다",,,
"ham	ㅋㅋㅋ",,,
"ham	빵박스 보엿는데",,,
"ham	물류차 아쟈씨랑 마트아저씨랑 수근거리더니",,,
"ham	어제 미우새 보셧어요?",,,
"ham	빵박스 마트 뒷편으로 빼더랍니다",,,
"ham	빼돌리는거 눈으로 목격햇대요 ㅋㅋㅋ",,,
"ham	미우새에서 포켓몬",,,
"ham	편의점 투어",,,
"ham	이제 그게 당근으로 가겟죠",,,
"ham	그거 다",,,
"ham	PPL아닌가요",,,
"ham	짠희랑 ",,,
"ham	글츄 ㅋㅋ",,,
"ham	미우새 PPL엄청 쩌는데",,,
"ham	삼립이 지금 하는짓이 엄청 마음에 안듬",,,
"ham	근데.그거 보면서 느낀게",,,
"ham	왜냐 허버칩 보고나서",,,
"ham	원희가 편의점 드가서 포켓몬빵 잇냐",,,
"ham	공장 증설하면",,,
"ham	하는데 아저씨가 그 계산대 앞에",,,
"ham	털릴거같으니",,,
"ham	수납장? 이라 해야하나? 거기서 꺼내능거 보고",,,
"ham	ㅋㅋㅋㅋㅋㅋㅋ",,,
"ham	뒤에 서 잇던 아줌마 표정",,,
"ham	아니 어이가없음 솔직히",,,
"ham	갸웃겻어요 ㅋㅋ",,,
"ham	내물건 내가 판다 할수잇지만",,,
"ham	자기가 주고픈 사람테만 준다",,,
"ham	가 더 많네요 ㅋㅋ",,,
"ham	진짜 이런 말 하믄 안대지만 그 빵이 뭐라고",,,
"ham	팔려고 발주내놓은 물건을",,,
"ham	따로 빼놓고 빼돌리고",,,
"ham	ㅋㅋㅋ",,,
"ham	그런거 보면 삼립에서 무슨 조치를 하든지",,,
"ham	그르게여",,,
"ham	빵값오르는거 지켜만보면서",,,
"ham	광고만 넣고다니고",,,
"ham	오늘 아줌탱 말하믄서도",,,
"ham	오늘도 뭐 11시부터 구매?",,,
"ham	어찌나 당당하시고",,,
"ham	10초컷이엿는데",,,
"ham	무배 24",,,
"ham	요샌 물어보지도 못해요",,,
"ham	대놓고 짜증냅니다",,,
"ham	오픈런에 자기는 솔찍하다는 식인데",,,
"ham	어찌나 웃기던지",,,
"ham	저야 아쉬울거없지만",,,
"ham	ㅎㅎ",,,
"ham	당하는 사람보면 진짜 손님인데.....",,,
"ham	저는.그레사 내일 컴터키구 11시 삼립홈피 ㅋㅋ",,,
"ham	진열하지도 않은 물건 막 뒤지는 그런인간는 잘못됐지만",,,
"ham	망햇어요 ㅠㅋㅋ",,,
"ham	그것도",,,
"ham	힘걸요",,,
"ham	아예 빵진열대",,,
"ham	와이파이 폰으로 해야",,,
"ham	안버여요",,,
"ham	좀 잘된다더라구요",,,
"ham	뭣도 모르는 어른가",,,
"ham	저 와이파이폰으로 오늘 도전",,,
"ham	우리 편의점에 왔었어유 이런사람",,,
"ham	왜 수를 방해하는지 참....",,,
"ham	ㅋㅋ?ㅋ?ㅋ?ㅋ?ㅋ?ㅋ?",,,
"ham	망햇쥬",,,
"ham	무배 24",,,
"ham	그 편의점엔 안어와유?",,,
"ham	편의점엔",,,
"ham	동생? 이랑 왔는데 나이는 성인같아 보이는데",,,
"ham	아오",,,
"ham	그래봐야 2개씩?",,,
"ham	어오지않나요",,,
"ham	조카만 아니면",,,
"ham	물류어오자마자 그 뭘 찍어야하는데",,,
"ham	이런거 하지도 않을텐ㄷ0",,,
"ham	애 사주는 어른가 많아서...",,,
"ham	동생이 학생도 아닌듯 했어유",,,
"ham	사지마요 저거",,,
"ham	ㅋㅋㅋ",,,
"ham	싸지도 않구만",,,
"ham	3번이나 올리고 튀네",,,
"ham	근데 물류 상자 막 뒤지고",,,
"ham	사과즙이 뭐저리 비싸",,,
"ham	ㅋㅋㅋ",,,
"ham	다른데는 바로 팔던데 여긴 왜 안되냐면서",,,
"ham	그건 잘못됐죠",,,
"ham	헐 무슨짓이야 진차 ㅠ",,,
"ham	알바한테 난리펴서 결국 내보냈어요",,,
"ham	알바를요? 그사람을요?",,,
"ham	근데 정중하게 물어보는 손님을 다 일반화시켜서",,,
"ham	 편의점에도 하루 두개에서",,,
"ham	세개 어와요",,,
"ham	그사람이쥬",,,
"ham	짜증내면 장사하면안되죠....",,,
"ham	ㅋㅋㅋ",,,
"ham	깜놀ㅋㅋ",,,
"ham	아주 당당하게 하나어온데유 ㅋㅋ",,,
"ham	전 빵안사도 되는데 걍 심심해서",,,
"ham	그냥 진상가 진상한다 보면되고",,,
"ham	빵이 귀해질수록",,,
"ham	아니 내가 포켓몬빵 얻읗려고 과자 산 사람처럼 보는데",,,
"ham	어찌나 어이업던지 ㅋㅋ",,,
"ham	사실 스티커 모으는거에 취미 없고 빵이 맛있는데 가끔 먹고싶어서 남편한테 한개정도 부탁하는거 아니면",,,
"ham	판매자가 기고만장해지는건 사실입니다",,,
"ham	저도 먹은게 읍고..",,,
"ham	그러지말아야되요",,,
"ham	하도 사람가 시간맞춰 기다리다가 싸워가지고",,,
"ham	인당 1개씩만 판다고",,,
"ham	붙여버렸어유",,,
"ham	너무 영업방해라서ㅠㅠ",,,
"ham	난 내가 정말 좋아하는 바나나킥과 꿀꽈베기 사러 갓다 걍 무러본건디",,,
"ham	오늘 너무 어처구니 ㅋㅋ",,,
"ham	그니까 다른거가지 사는데도",,,
"ham	그렇게 하면안되용",,,
"ham	편의점도 쪼매난디 그 앞에 우글우글 서서",,,
